what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291147394131
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291147394435
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291147404611
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147411601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291147417813
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147418821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147425415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147425667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291147438070
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291147440481
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291147447910
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291147448854
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291147452343
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291147452377
activated,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291147452409
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147455963
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147457775
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1291147461107
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147463154
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1291147477019
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291147477060
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147480979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147484189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147487433
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147491833
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147520856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147527235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291147528916
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1291147540080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147541710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147541797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147544421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147544471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147547297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147547365
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291147553329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147554090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147577959
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1291147584621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1291147584651
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1291147584651
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291147586131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147586142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147587699
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1291147588510
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147589758
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291147607131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147607846
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147771958
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291147773489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147774087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147787362
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291147787381
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291147791357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291147838900
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291147844290
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291147846227
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291147852561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147853266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291147858140
