what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1291132842427
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291132842464
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1291132842524
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1291132845360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132846087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132849580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132854187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132855401
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132856153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132857412
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1291132859654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132860472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291132862390
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1291132862441
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1291132864245
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291132868270
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291132876959
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1291132877695
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1291132882539
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1291132883839
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1291132883871
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1291132883900
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1291132889600
