what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1290110783000
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290110783000
java.version,sysinfo,,,"1.6.0_20",1290110783000
java.vm.info,sysinfo,,,"mixed mode, sharing",1290110783000
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290110783000
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290110783000
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290110783000
java.vm.specification.version,sysinfo,,,"1.0",1290110783000
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290110783000
java.vm.version,sysinfo,,,"16.3-b01",1290110783000
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1290110783139
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1290110783142
started,bundle,com.instantiations.designer.rcp,8.1.0.r36x201010220731,"com.instantiations.designer.rcp",1290110783459
started,bundle,com.instantiations.designer.swt,8.1.0.r36x201010220720,"com.instantiations.designer.swt",1290110783463
started,bundle,com.instantiations.designer.swing,8.1.0.r36x201010220722,"com.instantiations.designer.swing",1290110783471
started,bundle,com.instantiations.designer.core.xml,8.1.0.r36x201010220713,"com.instantiations.designer.core.xml",1290110783552
started,bundle,com.instantiations.designer.gwt.ExtGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.ExtGWT",1290110783552
started,bundle,com.instantiations.designer.gwt.SmartGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.SmartGWT",1290110783565
started,bundle,com.instantiations.designer.gwt.UiBinder,8.1.0.r36x201010220716,"com.instantiations.designer.gwt.UiBinder",1290110783569
started,bundle,com.instantiations.eclipse.debug,6.0.0.r36x201010211311,"com.instantiations.eclipse.debug",1290110783655
started,bundle,com.instantiations.eclipse.startup,6.0.0.r36x201010211311,"com.instantiations.eclipse.startup",1290110783656
