what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode, sharing",1290185374139
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290185374139
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290185374139
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290185374139
java.vm.specification.version,sysinfo,,,"1.0",1290185374139
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290185374139
java.vm.version,sysinfo,,,"16.3-b01",1290185374139
started,bundle,com.instantiations.designer.gwt,8.1.0.r36x201010220716,"com.instantiations.designer.gwt",1290185374223
started,bundle,com.instantiations.designer.rcp,8.1.0.r36x201010220731,"com.instantiations.designer.rcp",1290185374246
started,bundle,com.instantiations.designer.swt,8.1.0.r36x201010220720,"com.instantiations.designer.swt",1290185374263
started,bundle,com.instantiations.designer.swing,8.1.0.r36x201010220722,"com.instantiations.designer.swing",1290185374263
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1290185374264
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1290185374274
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1290185374312
started,bundle,com.instantiations.designer.core.xml,8.1.0.r36x201010220713,"com.instantiations.designer.core.xml",1290185374389
started,bundle,com.instantiations.designer.gwt.ExtGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.ExtGWT",1290185374449
started,bundle,com.instantiations.designer.gwt.SmartGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.SmartGWT",1290185374449
started,bundle,com.instantiations.designer.gwt.UiBinder,8.1.0.r36x201010220716,"com.instantiations.designer.gwt.UiBinder",1290185374451
started,bundle,com.instantiations.eclipse.debug,6.0.0.r36x201010211311,"com.instantiations.eclipse.debug",1290185374463
started,bundle,com.instantiations.eclipse.startup,6.0.0.r36x201010211311,"com.instantiations.eclipse.startup",1290185374464
started,bundle,com.instantiations.eclipse.usageprofiler,6.0.0.r36x201010211311,"com.instantiations.eclipse.usageprofiler",1290185374474
started,bundle,com.instantiations.eclipse.util,6.0.0.r36x201010211311,"com.instantiations.eclipse.util",1290185374485
started,bundle,com.instantiations.eclipse.usageprofiler.ui,6.0.0.r36x201010211311,"com.instantiations.eclipse.usageprofiler.ui",1290185374486
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1290185448065
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290185448199
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1290185448314
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1290185448366
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290185448382
started,bundle,com.instantiations.designer.xwt,8.1.0.r36x201010220718,"com.instantiations.designer.xwt",1290185502518
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290185502529
closed,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290185502530
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1290185506082
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1290185506083
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1290185506085
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1290185506124
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1290185507428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185513223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185515229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185515692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185520630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185521148
started,bundle,com.google.gdt.eclipse.maven,1.4.0.v201010280102,"com.google.gdt.eclipse.maven",1290185551510
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185551542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185563697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185563778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185588234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185651060
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1290185651081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185657442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185665589
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1290185667384
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290185667470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1290185675541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1290185675938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290185677468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185682043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185684801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185695627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185695758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290185696062
error,log,,,"Invalid preference page path: CSS Files",1290185709074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290186019859
