what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1302174720131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174720794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174725689
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1302174725900
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1302174726289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174729399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174747147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174747890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174755530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174756351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174757670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174758622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174761656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174762673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174767123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302174768304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302175596709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302175598145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302175608260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302175610299
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176093669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176095083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176101706
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176102561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176107074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176108233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176114316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176115675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176124883
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176126890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176135337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176136380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176136868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176137822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176151038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176152567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176171650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176172631
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176181369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176182693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176222936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176224305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176226376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302176227055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186887663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186889730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186891018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186892564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186898061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186898785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186901362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186902211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186942873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186943397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302186959309
